size,condition,trial,subject,correct,RT
2,hard,83,10,1,216.959
2,hard,84,1,1,374.085
2,hard,84,2,1,163.796
2,hard,84,3,1,215.697
2,hard,84,4,1,131.587
2,hard,84,5,0,258.863
2,hard,84,6,0,260.525
2,hard,84,7,1,426.673
2,hard,84,8,0,271.817
2,hard,84,9,1,505.033
2,hard,84,10,1,219.69
2,hard,85,1,1,437.47
2,hard,85,2,0,182.167
2,hard,85,3,1,181.109
2,hard,85,4,1,149.728
2,hard,85,5,0,247.195
2,hard,85,6,0,354.717
2,hard,85,7,0,524.102
2,hard,85,8,1,220.767
2,hard,85,9,1,391.814
2,hard,85,10,1,225.202
2,hard,86,1,1,430.033
2,hard,86,2,0,176.735
2,hard,86,3,1,204.577
2,hard,86,4,0,184.516
2,hard,86,5,1,214.348
2,hard,86,6,0,305.231
2,hard,86,7,1,459.179
2,hard,86,8,0,280.813
2,hard,86,9,1,478.493
2,hard,86,10,0,304.278
2,hard,87,1,1,522.092
2,hard,87,2,0,164.639
2,hard,87,3,1,224.536
2,hard,87,4,1,151.282
2,hard,87,5,1,188.043
2,hard,87,6,1,225.305
2,hard,87,7,1,497.785
2,hard,87,8,0,232.398
2,hard,87,9,0,588.442
2,hard,87,10,1,254.962
2,hard,88,1,1,461.944
2,hard,88,2,0,180.49
2,hard,88,3,1,247.969
2,hard,88,4,1,168.934
2,hard,88,5,1,161.536
2,hard,88,6,1,245.247
2,hard,88,7,1,346.187
2,hard,88,8,0,251.362
2,hard,88,9,1,427.655
2,hard,88,10,0,292.21
2,hard,89,1,1,526.899
2,hard,89,2,0,212.207
2,hard,89,3,1,265.275
2,hard,89,4,1,149.462
2,hard,89,5,1,228.793
2,hard,89,6,0,303.818
2,hard,89,7,1,385.693
2,hard,89,8,0,242.99
2,hard,89,9,1,395.004
2,hard,89,10,0,317.19
2,hard,90,1,1,364.446
2,hard,90,2,0,178.28
2,hard,90,3,1,215.397
2,hard,90,4,1,159.713
2,hard,90,5,0,321.463
2,hard,90,6,0,236.76
2,hard,90,7,1,413.301
2,hard,90,8,1,198.085
2,hard,90,9,1,483.138
2,hard,90,10,1,209.391
2,hard,91,1,1,436.298
2,hard,91,2,0,189.575
2,hard,91,3,0,207.668
2,hard,91,4,1,178.867
2,hard,91,5,1,228.027
2,hard,91,6,1,249.873
2,hard,91,7,1,383.103
2,hard,91,8,0,216.505
2,hard,91,9,1,381.471
2,hard,91,10,1,198.321
2,hard,92,1,1,373.982
2,hard,92,2,0,192.606
2,hard,92,3,1,209.998
2,hard,92,4,1,159.051
2,hard,92,5,1,214.816
2,hard,92,6,1,262.197
2,hard,92,7,1,378.214
2,hard,92,8,0,275.501
2,hard,92,9,0,524.527
2,hard,92,10,1,195.681
2,hard,93,1,1,495.109
2,hard,93,2,0,168.411
2,hard,93,3,0,319.655
2,hard,93,4,1,161.042
2,hard,93,5,1,238.538
2,hard,93,6,0,299.34
2,hard,93,7,0,583.154
2,hard,93,8,0,267.331
2,hard,93,9,1,571.945
2,hard,93,10,0,268.735
2,hard,94,1,1,431.383
2,hard,94,2,0,248.286
2,hard,94,3,0,242.402
2,hard,94,4,0,191.552
2,hard,94,5,1,199.1
2,hard,94,6,0,315.892
2,hard,94,7,1,460.234
2,hard,94,8,0,263.353
2,hard,94,9,1,518.349
2,hard,94,10,1,218.912
2,hard,95,1,1,393.934
2,hard,95,2,1,139.618
2,hard,95,3,1,214.211
2,hard,95,4,1,151.254
2,hard,95,5,1,174.753
2,hard,95,6,0,245.629
2,hard,95,7,1,437.404
2,hard,95,8,0,276.454
2,hard,95,9,1,514.512
2,hard,95,10,0,336.829
2,hard,96,1,0,502.463
2,hard,96,2,1,138.036
2,hard,96,3,0,264.675
2,hard,96,4,0,202.172
2,hard,96,5,1,175.055
2,hard,96,6,1,223.378
2,hard,96,7,1,358.762
2,hard,96,8,0,275.719
2,hard,96,9,1,538.459
2,hard,96,10,0,265.491
2,hard,97,1,1,436.98
2,hard,97,2,1,147.932
2,hard,97,3,0,261.634
2,hard,97,4,1,201.163
2,hard,97,5,1,196.071
2,hard,97,6,1,252.696
2,hard,97,7,1,453.537
2,hard,97,8,0,261.92
2,hard,97,9,0,610.769
2,hard,97,10,1,196.976
2,hard,98,1,1,410.979
2,hard,98,2,1,138.809
2,hard,98,3,0,236.67
2,hard,98,4,1,168.971
2,hard,98,5,1,202.499
2,hard,98,6,0,294.602
2,hard,98,7,0,421.235
2,hard,98,8,0,264.89
2,hard,98,9,1,536.067
2,hard,98,10,1,220.72
2,hard,99,1,1,451.685
2,hard,99,2,0,137.796
2,hard,99,3,1,175.429
2,hard,99,4,1,152.536
2,hard,99,5,1,197.216
2,hard,99,6,0,266.604
2,hard,99,7,1,402.014
2,hard,99,8,0,299.738
2,hard,99,9,1,511.555
2,hard,99,10,0,267.562
2,hard,100,1,1,389.085
2,hard,100,2,0,154.94
2,hard,100,3,1,231.249
2,hard,100,4,1,148.8
2,hard,100,5,1,217.634
2,hard,100,6,0,279.529
2,hard,100,7,1,364.104
2,hard,100,8,0,261.641
2,hard,100,9,0,560.431
2,hard,100,10,1,215.603
2,hard,101,1,1,372.707
2,hard,101,2,0,162.955
2,hard,101,3,0,266.59
2,hard,101,4,1,150.73
2,hard,101,5,1,188.523
2,hard,101,6,0,272.235
2,hard,101,7,1,403.766
2,hard,101,8,0,251.589
2,hard,101,9,1,498.115
2,hard,101,10,0,284.209
2,hard,102,1,1,383.639
2,hard,102,2,0,175.247
2,hard,102,3,1,247.507
2,hard,102,4,1,174.849
2,hard,102,5,1,187.936
2,hard,102,6,0,259.304
2,hard,102,7,0,465.051
2,hard,102,8,0,237.141
2,hard,102,9,1,573.235
2,hard,102,10,1,202.145
2,hard,103,1,1,428.732
2,hard,103,2,0,180.538
2,hard,103,3,1,213.212
2,hard,103,4,1,191.259
2,hard,103,5,0,333.908
2,hard,103,6,0,273.517
2,hard,103,7,1,375.622
2,hard,103,8,0,272.346
2,hard,103,9,1,447.96
2,hard,103,10,1,210.958
2,hard,104,1,1,420.273
2,hard,104,2,0,166.883
2,hard,104,3,1,261.86
2,hard,104,4,0,188.259
2,hard,104,5,0,206.634
2,hard,104,6,1,222.992
2,hard,104,7,0,558.879
2,hard,104,8,0,296.72
2,hard,104,9,1,500.532
2,hard,104,10,1,223.2
2,hard,105,1,0,532.898
2,hard,105,2,0,174.792
2,hard,105,3,1,242.656
2,hard,105,4,0,179.174
2,hard,105,5,1,200.836
2,hard,105,6,0,230.601
2,hard,105,7,1,456.69
2,hard,105,8,0,263.186
2,hard,105,9,1,428.584
2,hard,105,10,0,283.309
2,hard,106,1,1,447.154
2,hard,106,2,1,130.186
2,hard,106,3,1,211.322
2,hard,106,4,1,168.702
2,hard,106,5,1,226.008
2,hard,106,6,0,296.108
2,hard,106,7,1,357.867
2,hard,106,8,0,235.646
2,hard,106,9,1,492.56
2,hard,106,10,1,221.561
2,hard,107,1,1,433.703
2,hard,107,2,0,165.362
2,hard,107,3,0,255.999
2,hard,107,4,0,165.943
2,hard,107,5,0,253.571
2,hard,107,6,0,287.577
2,hard,107,7,1,452.632
2,hard,107,8,0,255.182
2,hard,107,9,0,584.339
2,hard,107,10,1,258.552
2,hard,108,1,0,593.117
2,hard,108,2,0,180.294
2,hard,108,3,0,209.533
2,hard,108,4,1,133.898
2,hard,108,5,1,205.5
2,hard,108,6,0,258.18
2,hard,108,7,1,362.656
2,hard,108,8,0,249.754
2,hard,108,9,1,503.782
2,hard,108,10,1,221.464
2,hard,109,1,1,380.822
2,hard,109,2,0,168.119
2,hard,109,3,0,235.167
2,hard,109,4,1,168.018
2,hard,109,5,1,190.192
2,hard,109,6,0,283.833
2,hard,109,7,1,418.725
2,hard,109,8,1,221.611
2,hard,109,9,1,398.748
2,hard,109,10,1,221.129
2,hard,110,1,1,547.539
2,hard,110,2,0,199.355
2,hard,110,3,1,184.955
2,hard,110,4,0,177.532
2,hard,110,5,1,201.075
2,hard,110,6,0,351.806
2,hard,110,7,0,428.418
2,hard,110,8,0,232.039
2,hard,110,9,1,392.217
2,hard,110,10,1,223.257
2,hard,111,1,1,437.292
2,hard,111,2,0,184.782
2,hard,111,3,0,245.699
2,hard,111,4,0,221.799
2,hard,111,5,1,169.021
2,hard,111,6,0,293.436
2,hard,111,7,1,464.658
2,hard,111,8,0,272.999
2,hard,111,9,1,525.958
2,hard,111,10,1,230.16
2,hard,112,1,1,439.928
2,hard,112,2,1,135.281
2,hard,112,3,1,224.776
2,hard,112,4,1,174.808
2,hard,112,5,0,264.999
2,hard,112,6,0,301.583
2,hard,112,7,1,370.429
2,hard,112,8,0,225.721
2,hard,112,9,1,439.142
2,hard,112,10,1,242.452
2,hard,113,1,1,397.476
2,hard,113,2,0,176.025
2,hard,113,3,0,218.436
2,hard,113,4,1,142.565
2,hard,113,5,1,188.921
2,hard,113,6,0,250.04
2,hard,113,7,1,330.257
2,hard,113,8,0,278.245
2,hard,113,9,1,546.979
2,hard,113,10,0,241.805
2,hard,114,1,1,423.094
2,hard,114,2,1,160.484
2,hard,114,3,1,237.895
2,hard,114,4,0,186.092
2,hard,114,5,1,198.601
2,hard,114,6,1,218.726
2,hard,114,7,1,443.964
2,hard,114,8,0,306.833
2,hard,114,9,1,482.732
2,hard,114,10,1,227.475
2,hard,115,1,1,487.562
2,hard,115,2,0,183.491
2,hard,115,3,1,172.187
2,hard,115,4,1,168.454
2,hard,115,5,1,180.411
2,hard,115,6,0,258.677
2,hard,115,7,1,372.21
2,hard,115,8,0,296.471
2,hard,115,9,1,462.258
2,hard,115,10,1,219.471
2,hard,116,1,1,392.237
2,hard,116,2,1,153.72
2,hard,116,3,1,217.97
2,hard,116,4,1,164.302
2,hard,116,5,0,261.995
2,hard,116,6,1,226.345
2,hard,116,7,1,425.824
2,hard,116,8,0,288.468
2,hard,116,9,1,558.424
2,hard,116,10,0,243.552
2,hard,117,1,1,497.856
2,hard,117,2,1,160.153
2,hard,117,3,1,229.443
2,hard,117,4,0,199.862
2,hard,117,5,1,174.906
2,hard,117,6,1,234.273
2,hard,117,7,1,387.209
2,hard,117,8,0,252.85
2,hard,117,9,1,558.951
2,hard,117,10,1,233.076
2,hard,118,1,1,438.596
2,hard,118,2,1,139.958
2,hard,118,3,0,290.584
2,hard,118,4,1,176.822
2,hard,118,5,1,242.448
2,hard,118,6,0,279.535
2,hard,118,7,1,347.608
2,hard,118,8,0,231.545
2,hard,118,9,0,567.895
2,hard,118,10,0,263.607
2,hard,119,1,1,427.372
2,hard,119,2,0,140.913
2,hard,119,3,1,218.584
2,hard,119,4,1,135.281
2,hard,119,5,1,172.767
2,hard,119,6,0,352.938
2,hard,119,7,1,459.479
2,hard,119,8,0,235.42
2,hard,119,9,1,524.782
2,hard,119,10,1,179.464
2,hard,120,1,1,399.566
2,hard,120,2,0,198.981
2,hard,120,3,1,194.579
2,hard,120,4,0,191.515
2,hard,120,5,0,232.198
2,hard,120,6,0,273.662
2,hard,120,7,1,390.621
2,hard,120,8,0,268.105
2,hard,120,9,1,544.139
2,hard,120,10,0,280.89
2,hard,121,1,1,435.047
2,hard,121,2,1,142.835
2,hard,121,3,0,265.645
2,hard,121,4,1,160.972
2,hard,121,5,1,197.23
2,hard,121,6,0,290.018
2,hard,121,7,0,569.539
2,hard,121,8,0,236.516
2,hard,121,9,1,426.183
2,hard,121,10,1,204.752
2,hard,122,1,1,316.855
2,hard,122,2,0,187.667
2,hard,122,3,0,233.589
2,hard,122,4,1,145.24
2,hard,122,5,1,217.302
2,hard,122,6,1,221.342
2,hard,122,7,0,454.484
2,hard,122,8,0,242.547
2,hard,122,9,1,507.898
2,hard,122,10,0,276.791
2,hard,123,1,1,410.79
2,hard,123,2,1,133.279
2,hard,123,3,1,201.867
2,hard,123,4,0,193.381
2,hard,123,5,1,226.214
2,hard,123,6,0,287.439
2,hard,123,7,1,491.12
2,hard,123,8,0,259.46
2,hard,123,9,1,538.423
2,hard,123,10,1,213.198
2,hard,124,1,1,387.218
2,hard,124,2,0,203.873
2,hard,124,3,1,262.158
2,hard,124,4,1,162.844
2,hard,124,5,0,270.655
2,hard,124,6,1,201.883
2,hard,124,7,0,545.788
2,hard,124,8,1,232.995
2,hard,124,9,0,516.612
2,hard,124,10,1,232.928
2,hard,125,1,1,448.983
2,hard,125,2,1,126.509
2,hard,125,3,1,226.535
2,hard,125,4,1,141.155
2,hard,125,5,1,197.829
2,hard,125,6,0,301.701
2,hard,125,7,1,362.994
2,hard,125,8,0,223.844
2,hard,125,9,1,424.358
2,hard,125,10,1,247.508
2,hard,126,1,1,366.034
2,hard,126,2,0,166.383
2,hard,126,3,1,251.967
2,hard,126,4,1,140.734
2,hard,126,5,1,201.25
2,hard,126,6,0,300.749
2,hard,126,7,1,455.736
2,hard,126,8,0,239.343
2,hard,126,9,1,574.767
2,hard,126,10,1,185.179
2,hard,127,1,0,556.107
2,hard,127,2,1,116.512
2,hard,127,3,1,221.017
2,hard,127,4,1,160.102
2,hard,127,5,1,228.368
2,hard,127,6,1,210.106
2,hard,127,7,0,486.143
2,hard,127,8,1,197.795
2,hard,127,9,1,517.674
2,hard,127,10,0,294.743
2,hard,128,1,1,494.946
2,hard,128,2,0,178.251
2,hard,128,3,1,246.56
2,hard,128,4,1,145.154
2,hard,128,5,1,216.72
2,hard,128,6,1,257.141
2,hard,128,7,1,409.402
2,hard,128,8,1,229.963
2,hard,128,9,0,578.939
2,hard,128,10,1,208.807
2,hard,129,1,1,420.923
2,hard,129,2,0,201.246
2,hard,129,3,1,226.404
2,hard,129,4,1,172.463
2,hard,129,5,1,232.441
2,hard,129,6,1,245.864
2,hard,129,7,1,396.56
2,hard,129,8,0,232.398
2,hard,129,9,1,448.174
2,hard,129,10,1,235.012
2,hard,130,1,1,371.846
2,hard,130,2,0,202.128
2,hard,130,3,0,271.237
2,hard,130,4,1,153.742
2,hard,130,5,1,221.344
2,hard,130,6,0,243.262
2,hard,130,7,1,380.189
2,hard,130,8,0,275.628
2,hard,130,9,1,525.913
2,hard,130,10,1,227.146
2,hard,131,1,1,374.158
2,hard,131,2,0,191.997
2,hard,131,3,1,203.46
2,hard,131,4,1,166.571
2,hard,131,5,1,219.438
2,hard,131,6,0,284.051
2,hard,131,7,1,369.99
2,hard,131,8,0,263.145
2,hard,131,9,0,630.275
2,hard,131,10,1,205.754
2,hard,132,1,1,440.634
2,hard,132,2,1,133.056
2,hard,132,3,1,231.617
2,hard,132,4,1,135.635
2,hard,132,5,1,241.154
2,hard,132,6,0,274.497
2,hard,132,7,1,397.143
2,hard,132,8,0,263.741
2,hard,132,9,0,603.716
2,hard,132,10,1,209.087
2,hard,133,1,1,361.226
2,hard,133,2,0,177.663
2,hard,133,3,1,240.656
2,hard,133,4,1,175.895
2,hard,133,5,1,204.323
2,hard,133,6,0,258.712
2,hard,133,7,1,410.133
2,hard,133,8,0,253.761
2,hard,133,9,1,421.31
2,hard,133,10,1,231.753
2,hard,134,1,0,418.528
2,hard,134,2,0,152.036
2,hard,134,3,0,223.43
2,hard,134,4,1,155.863
2,hard,134,5,1,198.729
2,hard,134,6,0,282.255
2,hard,134,7,1,451.329
2,hard,134,8,0,265.392
2,hard,134,9,1,592.844
2,hard,134,10,1,219.317
2,hard,135,1,1,418.604
2,hard,135,2,1,159.607
2,hard,135,3,0,273.254
2,hard,135,4,1,126.46
2,hard,135,5,1,210.199
2,hard,135,6,0,266.185
2,hard,135,7,1,498.594
2,hard,135,8,0,243.642
2,hard,135,9,0,515.505
2,hard,135,10,1,208.372
2,hard,136,1,1,429.216
2,hard,136,2,1,162.918
2,hard,136,3,1,205.892
2,hard,136,4,1,152.879
2,hard,136,5,1,209.55
2,hard,136,6,0,239.302
2,hard,136,7,1,391.966
2,hard,136,8,0,248.723
2,hard,136,9,1,454.25
2,hard,136,10,0,312.56
2,hard,137,1,1,434.526
2,hard,137,2,0,162.134
2,hard,137,3,1,256.705
2,hard,137,4,1,136.603
2,hard,137,5,0,253.866
2,hard,137,6,1,240.703
2,hard,137,7,1,386.185
2,hard,137,8,0,246.255
2,hard,137,9,1,472.326
2,hard,137,10,0,234.501
2,hard,138,1,1,471.172
2,hard,138,2,0,203.271
2,hard,138,3,1,202.728
2,hard,138,4,1,147.343
2,hard,138,5,1,217.754
2,hard,138,6,0,248.32
2,hard,138,7,1,375.332
2,hard,138,8,0,245.288
2,hard,138,9,1,525.956
2,hard,138,10,0,276.542
2,hard,139,1,1,423.105
2,hard,139,2,1,154
2,hard,139,3,1,236.615
2,hard,139,4,1,146.007
2,hard,139,5,1,197.016
2,hard,139,6,0,267.275
2,hard,139,7,1,443.713
2,hard,139,8,0,252.467
2,hard,139,9,1,479.258
2,hard,139,10,0,283.115
2,hard,140,1,1,512.04
2,hard,140,2,0,194.098
2,hard,140,3,1,201.453
2,hard,140,4,0,198.623
2,hard,140,5,1,186.437
2,hard,140,6,0,254.915
2,hard,140,7,1,410.658
2,hard,140,8,0,293.838
2,hard,140,9,1,523.014
2,hard,140,10,1,241.19
2,hard,141,1,0,528.097
2,hard,141,2,0,193.706
2,hard,141,3,1,193.38
2,hard,141,4,1,156.469
2,hard,141,5,0,233.328
2,hard,141,6,1,256.938
2,hard,141,7,1,386.871
2,hard,141,8,0,273.575
2,hard,141,9,1,574.453
2,hard,141,10,1,197.058
2,hard,142,1,1,498.669
2,hard,142,2,0,178.757
2,hard,142,3,1,234.924
2,hard,142,4,1,171.345
2,hard,142,5,1,230.308
2,hard,142,6,0,255.057
2,hard,142,7,1,362.828
2,hard,142,8,0,237.71
2,hard,142,9,1,567.702
2,hard,142,10,1,237.844
2,hard,143,1,0,513.594
2,hard,143,2,0,180.452
2,hard,143,3,1,193.502
2,hard,143,4,0,207.536
2,hard,143,5,0,258.172
2,hard,143,6,0,280.219
2,hard,143,7,1,445.28
2,hard,143,8,0,257.12
2,hard,143,9,1,512.306
2,hard,143,10,1,213.586
2,hard,144,1,1,372.411
2,hard,144,2,0,166.564
2,hard,144,3,1,212.615
2,hard,144,4,0,212.304
2,hard,144,5,1,197.898
2,hard,144,6,0,326.024
2,hard,144,7,1,415.027
2,hard,144,8,0,221.027
2,hard,144,9,1,461.453
2,hard,144,10,1,218.291
2,hard,145,1,0,551.081
2,hard,145,2,0,192.197
2,hard,145,3,1,213.451
2,hard,145,4,0,199.276
2,hard,145,5,1,201.199
2,hard,145,6,0,285.719
2,hard,145,7,1,414.641
2,hard,145,8,0,250.92
2,hard,145,9,1,432.642
2,hard,145,10,1,212.555
2,hard,146,1,1,388.619
2,hard,146,2,0,188.473
2,hard,146,3,1,211.01
2,hard,146,4,0,195.648
2,hard,146,5,0,237.258
2,hard,146,6,0,266.546
2,hard,146,7,1,373.737
2,hard,146,8,0,215.745
2,hard,146,9,1,461.186
2,hard,146,10,1,208.75
2,hard,147,1,1,365.198
2,hard,147,2,1,134.774
2,hard,147,3,0,280.708
2,hard,147,4,1,164.504
2,hard,147,5,1,215.913
2,hard,147,6,1,222.449
2,hard,147,7,1,385.31
2,hard,147,8,0,302.361
2,hard,147,9,1,464.858
2,hard,147,10,1,223.439
2,hard,148,1,1,406.788
2,hard,148,2,1,139.439
2,hard,148,3,0,281.56
2,hard,148,4,1,137.135
2,hard,148,5,1,183.625
2,hard,148,6,0,327.793
2,hard,148,7,1,447.616
2,hard,148,8,0,215.203
2,hard,148,9,1,530.953
2,hard,148,10,0,271.871
2,hard,149,1,1,410.075
2,hard,149,2,1,127.619
2,hard,149,3,1,236.348
2,hard,149,4,1,174.271
2,hard,149,5,1,208.048
2,hard,149,6,1,254.093
2,hard,149,7,1,355.618
2,hard,149,8,0,246.61
2,hard,149,9,1,605.894
2,hard,149,10,1,257.522
2,hard,150,1,1,455.344
2,hard,150,2,0,188.101
2,hard,150,3,1,297.18
2,hard,150,4,0,207.509
2,hard,150,5,0,250.684
2,hard,150,6,0,295.229
2,hard,150,7,1,393.918
2,hard,150,8,0,231.654
2,hard,150,9,1,452.422
2,hard,150,10,1,214.573
2,hard,151,1,1,366.449
2,hard,151,2,0,168.578
2,hard,151,3,1,202.752
2,hard,151,4,1,159.712
2,hard,151,5,1,211.243
2,hard,151,6,0,276.806
2,hard,151,7,1,405.102
2,hard,151,8,0,276.632
2,hard,151,9,0,616.35
2,hard,151,10,1,214.332
2,hard,152,1,1,517.762
2,hard,152,2,0,193.831
2,hard,152,3,1,181.926
2,hard,152,4,1,132.552
2,hard,152,5,1,217.447
2,hard,152,6,1,236.195
2,hard,152,7,1,438.274
2,hard,152,8,0,257.55
2,hard,152,9,0,675.863
2,hard,152,10,1,257.342
2,hard,153,1,1,410.899
2,hard,153,2,0,164.586
2,hard,153,3,0,250.862
2,hard,153,4,0,189.947
2,hard,153,5,1,227.948
2,hard,153,6,0,280.178
2,hard,153,7,1,388.294
2,hard,153,8,0,220.196
2,hard,153,9,1,486.182
2,hard,153,10,1,196.297
2,hard,154,1,0,514.586
2,hard,154,2,0,179.815
2,hard,154,3,1,221.723
2,hard,154,4,1,146.428
2,hard,154,5,1,200.116
2,hard,154,6,0,276.251
2,hard,154,7,1,388.661
2,hard,154,8,0,236.18
2,hard,154,9,1,520.182
2,hard,154,10,1,281.241
2,hard,155,1,1,397.989
2,hard,155,2,0,188.845
2,hard,155,3,1,211.975
2,hard,155,4,0,172.197
2,hard,155,5,0,312.719
2,hard,155,6,1,231.005
2,hard,155,7,0,483.276
2,hard,155,8,0,281.551
2,hard,155,9,1,523.489
2,hard,155,10,0,252.731
2,hard,156,1,1,397.93
2,hard,156,2,0,169.956
2,hard,156,3,1,235.282
2,hard,156,4,1,177.82
2,hard,156,5,1,194.292
2,hard,156,6,0,273.277
2,hard,156,7,0,474.885
2,hard,156,8,0,241.634
2,hard,156,9,1,428.383
2,hard,156,10,0,313.121
2,hard,157,1,1,333.633
2,hard,157,2,0,132.065
2,hard,157,3,1,244.719
2,hard,157,4,0,165.529
2,hard,157,5,0,264.717
2,hard,157,6,0,283.672
2,hard,157,7,1,391.297
2,hard,157,8,0,250.165
2,hard,157,9,1,561.449
2,hard,157,10,1,242.897
2,hard,158,1,0,410.186
2,hard,158,2,0,185.946
2,hard,158,3,1,227.809
2,hard,158,4,1,157.677
2,hard,158,5,1,243.572
2,hard,158,6,1,234.846
2,hard,158,7,0,522.492
2,hard,158,8,0,255.733
2,hard,158,9,1,495.552
2,hard,158,10,1,233.358
2,hard,159,1,1,354.453
2,hard,159,2,0,162.604
2,hard,159,3,0,317.454
2,hard,159,4,0,204.492
2,hard,159,5,1,194.928
2,hard,159,6,1,246.523
2,hard,159,7,1,407.739
2,hard,159,8,0,240.738
2,hard,159,9,1,643.065
2,hard,159,10,1,188.215
2,hard,160,1,1,457.991
2,hard,160,2,0,187.066
2,hard,160,3,1,203.7
2,hard,160,4,1,144.841
2,hard,160,5,0,192.274
2,hard,160,6,0,294.846
2,hard,160,7,1,373.417
2,hard,160,8,0,233.169
2,hard,160,9,1,487.038
2,hard,160,10,1,240.604
2,hard,161,1,1,414.029
2,hard,161,2,0,180.987
2,hard,161,3,0,277.345
2,hard,161,4,0,171.232
2,hard,161,5,1,177.458
2,hard,161,6,1,234.459
2,hard,161,7,1,456.944
2,hard,161,8,0,244.321
2,hard,161,9,1,447.927
2,hard,161,10,1,228.827
2,hard,162,1,1,387.241
2,hard,162,2,0,201.656
2,hard,162,3,1,164.207
2,hard,162,4,1,166.624
2,hard,162,5,1,204.7
2,hard,162,6,0,302.488
2,hard,162,7,1,433.238
2,hard,162,8,0,251.029
2,hard,162,9,1,549.196
2,hard,162,10,1,223.345
2,hard,163,1,1,459.782
2,hard,163,2,0,190.595
2,hard,163,3,1,218.104
2,hard,163,4,0,229.557
2,hard,163,5,1,221.206
2,hard,163,6,0,307.368
2,hard,163,7,1,381.74
2,hard,163,8,0,240.098
2,hard,163,9,1,474.426
2,hard,163,10,1,189.558
2,hard,164,1,1,399.274
2,hard,164,2,1,158.323
2,hard,164,3,0,260.976
2,hard,164,4,1,161.868
2,hard,164,5,1,185.662
2,hard,164,6,0,356.91
2,hard,164,7,1,378.844
2,hard,164,8,0,227.707
2,hard,164,9,0,659.419
2,hard,164,10,1,210.63
2,hard,165,1,1,537.043
2,hard,165,2,0,190.964
2,hard,165,3,1,241.622
2,hard,165,4,1,151.549
2,hard,165,5,0,252.095
2,hard,165,6,0,308.942
2,hard,165,7,1,428.237
2,hard,165,8,1,195.422
2,hard,165,9,1,502.668
2,hard,165,10,0,304.502
2,hard,166,1,0,602.482
2,hard,166,2,0,177.254
2,hard,166,3,1,216.927
2,hard,166,4,0,163.875
2,hard,166,5,1,222.16
2,hard,166,6,0,293.418
2,hard,166,7,1,422.188
2,hard,166,8,0,304.614
2,hard,166,9,1,434.672
2,hard,166,10,0,248.335
2,hard,167,1,1,420.343
2,hard,167,2,0,173.753
2,hard,167,3,1,217.419
2,hard,167,4,1,144.853
2,hard,167,5,1,205.02
2,hard,167,6,0,297.279
2,hard,167,7,1,370.04
2,hard,167,8,0,236.43
2,hard,167,9,1,508.888
2,hard,167,10,1,196.571
2,hard,168,1,1,418.321
2,hard,168,2,0,194.041
2,hard,168,3,1,206.338
2,hard,168,4,1,158.934
2,hard,168,5,0,249.353
2,hard,168,6,0,275.771
2,hard,168,7,1,390.398
2,hard,168,8,1,171.612
2,hard,168,9,1,523.385
2,hard,168,10,1,215.554
2,hard,169,1,1,489.546
2,hard,169,2,0,162.317
2,hard,169,3,0,296.75
2,hard,169,4,1,168.809
2,hard,169,5,1,238.26
2,hard,169,6,0,261.337
2,hard,169,7,1,428.32
2,hard,169,8,0,231.733
2,hard,169,9,1,408.547
2,hard,169,10,1,228.821
2,hard,170,1,1,364.752
2,hard,170,2,1,136.79
2,hard,170,3,1,231.861
2,hard,170,4,1,157.305
2,hard,170,5,0,255.286
2,hard,170,6,0,267.791
2,hard,170,7,1,391.429
2,hard,170,8,0,239.032
2,hard,170,9,1,442.449
2,hard,170,10,0,272.791
2,hard,171,1,1,376.085
2,hard,171,2,0,206.353
2,hard,171,3,0,299.96
2,hard,171,4,1,160.574
2,hard,171,5,0,282.137
2,hard,171,6,1,235.21
2,hard,171,7,1,424.373
2,hard,171,8,0,266.923
2,hard,171,9,1,568.709
2,hard,171,10,1,216.941
2,hard,172,1,1,450.934
2,hard,172,2,0,195.962
2,hard,172,3,0,240.624
2,hard,172,4,1,160.502
2,hard,172,5,1,173.532
2,hard,172,6,1,235.575
2,hard,172,7,1,388.12
2,hard,172,8,0,255.839
2,hard,172,9,0,595.042
2,hard,172,10,0,314.462
2,hard,173,1,0,494.218
2,hard,173,2,1,142.466
2,hard,173,3,0,251.866
2,hard,173,4,0,175.221
2,hard,173,5,0,245.866
2,hard,173,6,1,218.837
2,hard,173,7,1,492.554
2,hard,173,8,1,235.888
2,hard,173,9,1,539.413
2,hard,173,10,0,226.023
2,hard,174,1,0,586.951
2,hard,174,2,0,185.406
2,hard,174,3,1,196.893
2,hard,174,4,1,140.881
2,hard,174,5,1,194.588
2,hard,174,6,1,226.133
2,hard,174,7,1,368.529
2,hard,174,8,0,281.904
2,hard,174,9,1,421.284
2,hard,174,10,1,239.479
2,hard,175,1,1,442.054
2,hard,175,2,0,175.699
2,hard,175,3,0,244.984
2,hard,175,4,1,156.406
2,hard,175,5,1,220.993
2,hard,175,6,0,261.986
2,hard,175,7,1,469.428
2,hard,175,8,1,191.612
2,hard,175,9,1,490.724
2,hard,175,10,1,193.051
2,hard,176,1,1,395.484
2,hard,176,2,0,172.725
2,hard,176,3,0,273.999
2,hard,176,4,1,111.861
2,hard,176,5,1,199.573
2,hard,176,6,1,237.61
2,hard,176,7,1,486.404
2,hard,176,8,0,257.381
2,hard,176,9,1,452.153
2,hard,176,10,1,257.467
2,hard,177,1,1,392.65
